55	31,2
66	56,4
55	44,8
66	108
55	43,3
66	45,1
55	27,8
66	108
55	46,4
66	107
55	25,3
66	44,4
55	32,1
67	104
55	26,0
67	63,7
55	50,9
68	102
55	30,0
68	104
55	51,4
68	62,8
55	47,5
68	105
55	27,9
68	108
55	40,2
68	46,6
55	18,6
68	106
55	34,5
68	107
55	24,5
68	29,0
55	52,2
68	103
55	17,2
68	10,1
55	37,1
68	103
55	40,9
68	88,9
55	43,8
68	41,1
55	42,3
68	104
55	40,9
68	27,3
55	38,9
68	105
55	45,2
68	36,1
55	28,9
68	105
55	39,1
68	106
55	70,2
68	59,0
55	48,1
68	105
55	56,9
68	105
55	47,3
68	63,2
55	41,8
68	105
55	31,1
68	107
55	36,7
68	59,6
55	39,7
68	107
55	33,1
68	109
55	40,2
68	55,4
55	53,3
68	108
55	48,2
68	43,0
55	45,5
68	107
55	59,2
68	105
55	39,9
68	60,5
55	34,9
68	74,4
55	57,9
68	106
55	53,0
67	56,8
55	46,7
67	106
55	50,6
67	33,0
55	38,2
67	71,5
55	36,3
67	100
55	24,4
68	49,7
55	38,7
68	66,3
55	42,5
68	99,8
55	32,3
68	99,6
55	27,0
68	74,5
55	29,2
68	50,4
55	36,9
68	75,4
55	54,6
68	108
55	48,5
68	108
55	30,8
68	24,0
55	36,1
68	104
55	40,3
68	106
55	46,2
68	59,1
55	39,1
68	32,7
55	38,9
68	107
55	44,6
68	57,2
55	40,3
68	105
55	31,5
68	103
55	32,3
68	55,3
55	37,7
68	108
55	44,2
68	53,6
55	37,3
68	108
55	32,3
68	107
55	40,7
68	55,7
55	34,6
68	73,0
55	41,2
68	34,8
55	43,3
68	51,5
55	51,5
68	30,3
55	52,2
68	72,6
55	28,0
68	50,5
55	46,0
68	46,3
55	29,9
68	21,4
55	38,0
68	25,3
55	38,2
68	23,0
55	27,6
68	108
55	49,8
68	110
55	37,6
68	59,4
55	43,8
68	28,7
55	35,7
68	15,6
55	45,9
68	100
55	48,0
68	101
55	42,2
68	58,7
55	41,3
68	96,6
55	51,8
68	107
55	55,8
68	62,1
55	33,6
68	59,4
55	40,9
68	105
55	41,1
68	47,0
55	34,2
68	109
55	24,2
68	108
55	26,9
68	55,2
55	26,4
68	106
55	35,1
68	111
55	28,1
68	58,5
55	27,3
68	112
55	35,0
68	50,8
55	45,0
68	106
55	36,3
68	61,8
55	33,6
68	105
55	35,7
68	52,9
55	43,5
68	106
55	30,7
68	63,8
55	52,3
68	108
55	41,8
68	106
55	34,1
68	58,6
55	51,4
68	105
55	29,9
68	63,4
55	26,0
68	105
55	26,8
68	106
55	45,2
68	61,7
55	43,7
68	108
55	30,5
68	105
55	41,7
68	58,8
55	56,3
68	107
55	57,9
68	109
55	49,1
68	52,2
55	52,9
68	105
55	50,0
68	107
55	40,9
68	65,5
55	53,0
68	105
55	56,5
68	65,0
55	54,0
68	105
55	39,8
68	103
55	35,1
68	64,1
55	39,2
68	104
55	46,2
68	85,5
55	27,9
68	63,3
55	59,7
68	98,2
55	39,3
68	103
55	43,1
68	52,8
55	42,8
68	103
55	49,8
68	43,2
55	52,5
68	105
55	42,6
68	62,0
55	40,5
68	60,8
55	42,5
68	108
55	45,1
68	107
55	44,6
68	62,6
55	47,7
68	109
55	39,9
68	106
55	46,4
68	51,6
55	39,3
68	106
55	37,7
68	105
55	36,7
68	61,9
55	53,3
68	106
55	43,3
68	107
55	44,7
68	21,2
55	47,1
68	108
55	29,0
68	108
55	33,5
68	56,6
55	49,7
68	31,1
55	31,9
68	105
55	35,1
68	84,3
55	46,4
68	40,9
55	49,2
68	34,1
55	32,0
68	61,3
55	26,6
68	105
55	31,3
68	61,9
55	46,3
68	108
55	60,0
68	105
55	32,4
68	60,5
55	52,4
68	107
55	44,7
68	107
55	28,7
68	60,8
55	40,6
68	34,1
55	46,8
68	56,5
55	27,4
68	110
55	69,5
68	34,3
55	38,9
68	46,4
55	43,6
68	108
55	29,3
68	108
55	45,1
68	58,4
55	32,4
68	107
55	46,9
68	108
55	31,6
68	54,8
55	31,3
68	110
55	33,2
68	106
55	40,1
68	58,1
55	62,7
68	88,6
55	40,0
68	108
55	36,9
68	56,8
55	35,1
68	112
55	37,1
68	57,9
55	34,8
68	112
55	39,5
68	28,6
55	44,4
68	109
55	43,6
68	109
55	30,6
68	56,4
55	40,9
68	112
55	41,7
68	104
55	53,3
68	62,6
55	61,3
68	106
55	45,7
68	104
55	45,2
68	61,7
55	45,0
68	107
55	44,7
68	98,2
55	38,8
68	30,7
55	36,7
68	106
55	44,3
68	99,7
55	38,8
68	43,7
55	49,5
68	104
55	38,5
68	50,8
55	54,5
68	37,4
55	30,2
68	108
55	25,6
68	58,9
55	29,1
68	108
55	41,6
68	55,0
55	34,8
68	71,8
55	49,1
68	115
55	48,9
68	54,3
55	56,1
68	114
55	43,9
68	53,5
55	42,0
68	23,0
55	31,1
68	106
55	43,6
68	61,0
55	24,9
68	90,7
55	46,6
68	61,1
55	49,1
68	108
55	43,4
68	104
55	39,1
68	46,0
55	39,7
68	39,3
55	46,2
68	32,1
55	30,0
68	103
55	38,9
68	73,7
55	30,8
68	19,9
55	43,5
68	104
55	33,2
68	26,2
55	53,3
68	106
55	42,5
68	108
55	44,8
68	20,2
55	36,1
68	114
55	34,7
68	112
55	53,0
68	32,2
55	39,7
68	39,4
55	42,8
68	111
55	37,5
68	58,3
55	26,1
68	109
55	38,6
68	38,5
55	46,2
68	38,1
55	42,3
68	109
55	52,0
68	62,5
55	53,8
68	110
55	34,6
68	70,3
55	60,5
68	56,8
55	60,1
68	76,6
55	37,4
68	72,3
55	39,0
68	100
55	31,3
68	86,1
55	34,9
68	50,6
55	40,6
68	97,0
55	30,9
68	108
55	48,4
68	54,4
55	50,0
68	54,1
55	40,0
68	110
55	50,2
68	55,0
55	41,8
68	115
55	43,3
68	43,3
55	47,2
68	115
55	49,7
68	113
55	38,5
68	54,9
55	50,7
68	113
55	35,0
68	55,4
55	52,8
68	72,7
55	54,4
68	53,3
55	19,3
68	101
55	46,2
68	56,4
55	45,0
68	55,4
55	27,2
68	25,0
55	37,7
68	18,1
55	41,9
68	54,2
55	45,3
68	107
55	32,8
68	21,7
55	60,2
68	73,8
55	46,9
68	111
55	51,4
68	40,4
55	40,6
68	110
55	40,2
68	108
55	44,1
68	55,4
55	45,9
68	116
55	40,6
68	117
55	43,0
68	48,7
55	32,3
68	117
55	51,1
68	115
55	38,2
68	54,4
55	43,4
68	110
55	47,2
68	110
55	33,2
68	46,7
55	26,5
68	111
55	55,5
68	61,4
55	28,8
68	60,3
55	61,9
68	50,7
55	35,5
68	108
55	51,1
68	61,0
55	45,3
68	87,7
55	34,1
68	106
55	42,8
68	106
55	40,1
68	29,8
55	41,4
68	104
55	30,5
68	96,3
55	28,5
68	63,4
55	35,0
68	99,9
55	36,4
68	107
55	27,6
68	61,5
55	53,2
68	107
55	45,8
68	78,5
55	32,6
68	63,5
55	39,9
68	106
55	48,1
68	106
55	43,0
68	61,4
55	29,6
68	103
55	33,6
68	71,2
55	54,9
68	104
55	59,1
68	65,9
55	27,7
68	61,5
55	47,2
68	97,5
55	52,7
68	59,3
55	50,2
68	66,0
55	37,2
68	17,8
55	40,1
68	49,8
55	55,6
68	102
55	29,8
68	96,8
55	40,4
68	32,9
55	53,8
68	33,3
55	39,8
68	68,0
55	47,7
68	37,7
55	33,4
68	96,3
55	45,2
68	60,3
55	42,0
68	106
55	48,5
68	59,5
55	59,2
68	107
55	28,6
68	110
55	43,9
68	49,0
55	41,8
68	110
55	35,3
68	29,9
55	45,1
68	103
55	41,4
68	59,9
54	65,7
68	103
54	43,5
68	104
54	29,4
68	80,2
54	42,8
68	103
54	29,7
68	113
54	35,2
68	22,8
54	48,6
68	27,9
54	46,8
68	107
54	40,9
68	41,5
54	43,3
68	73,5
54	53,2
68	59,8
54	34,3
68	44,7
54	49,6
68	106
54	46,4
68	50,5
54	39,7
68	107
54	34,3
68	109
54	45,4
68	61,6
54	52,8
68	109
54	30,9
68	50,0
54	68,6
68	107
54	48,8
68	108
54	25,4
68	63,1
54	52,4
68	73,8
54	48,8
68	106
54	33,3
68	57,1
54	46,1
68	112
54	44,9
68	59,1
54	35,0
68	43,7
54	25,4
68	107
54	56,3
68	30,7
54	52,0
68	104
54	67,2
68	33,0
54	56,1
68	35,3
54	52,1
68	106
54	45,3
68	48,5
54	57,8
68	111
54	46,1
68	111
54	28,3
68	59,1
54	49,3
68	85,3
54	35,7
68	21,1
54	27,6
68	57,3
54	32,5
68	31,7
54	48,9
68	109
54	43,2
68	45,4
54	67,3
68	109
54	57,0
68	108
54	42,3
68	60,8
54	44,4
68	103
54	49,3
68	112
54	55,3
68	57,0
54	50,8
68	116
54	44,4
68	115
54	41,4
68	33,5
54	38,3
68	61,1
54	32,3
68	109
54	33,7
68	19,5
54	27,1
68	102
54	56,7
68	77,2
54	60,7
68	59,4
54	47,7
68	36,8
54	56,8
68	26,9
54	48,5
68	114
54	36,2
68	23,3
54	27,5
68	37,0
54	29,9
68	53,0
54	37,6
68	112
54	56,0
68	52,0
54	45,6
68	110
54	23,1
68	110
54	33,2
68	48,2
54	29,0
68	27,9
54	52,7
68	23,6
54	33,9
68	70,1
54	51,2
68	29,0
54	47,8
68	61,4
54	52,5
68	106
54	51,3
68	26,3
54	32,8
68	35,3
54	50,7
68	115
54	37,1
68	46,6
54	49,3
68	58,9
54	48,1
68	54,9
54	38,8
68	20,9
54	54,2
68	49,0
54	47,4
68	107
54	66,7
68	62,4
54	48,2
68	107
54	55,7
68	54,5
54	35,0
68	108
54	33,9
68	107
54	27,9
68	53,0
54	45,5
68	108
54	47,2
68	77,2
54	51,5
68	60,8
54	52,0
68	106
54	61,8
68	42,0
54	59,5
68	106
54	28,5
68	62,5
54	52,5
68	62,8
54	54,6
68	31,0
54	34,5
68	99,6
54	52,6
68	105
54	62,9
68	40,8
54	34,3
68	104
54	47,9
68	100
54	49,3
68	59,3
54	47,3
68	68,6
54	48,1
68	102
54	45,1
68	70,0
54	50,7
68	103
54	48,1
68	71,7
54	43,8
68	104
54	49,0
68	104
54	36,4
68	66,4
54	52,8
68	104
54	59,2
68	99,2
54	52,5
68	70,6
54	27,0
68	106
54	51,7
68	68,4
54	48,9
68	94,2
54	44,4
68	106
54	38,5
68	50,8
54	34,0
68	61,7
54	61,7
68	36,1
54	55,2
68	98,1
54	49,6
68	108
54	53,0
68	39,6
54	35,5
68	20,7
54	37,0
68	96,2
54	38,3
68	62,1
54	55,6
68	45,8
54	49,9
68	24,4
54	48,8
68	62,3
54	56,3
68	109
54	59,5
68	48,4
54	34,7
68	51,8
54	15,0
68	116
54	35,4
68	55,0
54	58,8
68	117
54	57,4
68	50,8
54	53,4
68	52,9
54	55,7
68	39,1
54	30,8
68	55,4
54	39,6
68	111
54	52,0
68	35,6
54	29,7
68	108
54	44,4
68	39,1
54	39,0
68	49,6
54	46,7
68	108
54	59,6
68	50,7
54	26,9
68	89,9
54	42,1
68	20,8
54	55,5
68	77,2
54	66,3
68	35,7
54	36,1
68	58,3
54	61,1
68	107
54	49,4
68	40,9
54	45,4
68	59,8
54	53,8
68	110
54	50,5
68	109
54	60,9
68	49,8
54	61,1
68	110
54	46,1
68	62,8
54	52,7
68	114
54	59,1
68	107
54	34,0
68	41,7
54	51,4
68	106
54	41,2
68	40,1
54	37,5
68	106
54	26,3
68	108
54	27,2
68	25,0
54	37,0
68	105
54	73,6
68	55,9
54	33,9
68	107
54	33,9
68	53,2
54	33,9
68	52,0
54	50,0
68	101
54	38,8
68	11,1
54	44,6
68	105
54	38,6
68	103
54	45,6
68	44,1
54	47,7
68	112
54	56,3
68	46,7
54	48,3
68	112
54	49,4
68	111
54	47,5
68	46,0
54	42,9
68	114
54	44,1
68	110
54	46,3
68	58,6
54	36,6
68	110
54	42,6
68	106
54	36,1
68	59,2
54	48,7
68	108
54	52,3
68	53,3
54	25,2
68	108
54	28,3
68	116
54	50,9
68	18,9
54	31,4
68	42,0
54	33,3
68	26,5
54	36,8
68	19,0
54	53,7
68	39,3
54	27,4
68	57,9
54	39,3
68	40,9
54	40,9
68	110
54	46,5
68	59,5
54	33,1
68	112
54	56,6
68	108
54	56,1
68	20,9
54	32,9
68	112
54	35,7
68	55,0
54	30,2
68	113
54	41,0
68	105
54	35,7
68	18,4
54	38,1
68	108
54	39,8
68	114
54	56,2
68	42,6
54	45,7
68	114
54	31,7
68	51,4
54	32,2
68	120
54	43,2
68	118
54	27,1
68	28,9
54	37,4
68	108
54	35,0
68	107
54	33,3
68	54,1
54	38,4
68	108
54	32,7
68	111
54	38,4
68	53,7
54	26,3
68	113
54	45,9
68	18,1
54	28,8
68	55,8
54	28,2
68	114
54	37,7
68	96,7
54	29,0
68	46,4
54	34,1
68	112
54	27,4
68	113
54	51,0
68	46,1
54	29,7
68	114
54	24,7
68	107
54	65,6
68	56,6
54	29,6
68	43,3
54	59,7
68	50,6
54	39,8
68	33,4
54	41,1
68	110
54	46,4
68	56,5
54	36,0
68	66,2
54	29,7
68	60,0
54	55,4
68	111
54	61,6
68	105
54	48,1
68	53,1
54	40,0
68	72,8
54	28,0
68	57,3
54	31,3
68	106
54	51,3
68	63,8
54	56,2
68	109
54	39,5
68	109
54	51,9
68	60,8
54	50,6
68	110
54	57,6
68	110
54	49,5
68	60,2
54	30,9
68	109
54	48,3
68	110
54	57,0
68	44,7
54	43,0
68	114
54	42,3
68	113
54	53,9
68	36,8
54	58,9
68	115
54	38,3
68	113
54	67,3
68	49,4
54	34,7
68	109
54	33,7
68	87,6
54	32,7
68	113
54	42,1
68	42,8
54	34,1
68	106
54	61,0
68	103
54	32,2
68	53,5
54	40,6
68	110
54	37,3
68	115
54	30,4
68	44,5
54	29,4
68	108
54	42,0
68	51,8
54	39,7
68	113
54	35,0
68	113
54	55,2
68	54,6
54	50,8
68	101
54	48,0
68	112
54	44,5
68	55,9
54	42,4
68	36,8
54	24,1
68	27,7
54	34,7
68	38,7
54	43,9
68	105
54	47,8
68	58,1
54	27,4
68	74,4
54	35,6
68	56,0
54	46,3
68	58,6
54	30,6
68	57,4
54	53,3
68	56,0
54	32,4
68	36,2
54	44,5
68	44,4
54	58,5
68	110
54	67,2
68	109
54	41,0
68	47,0
54	61,2
68	113
54	55,5
68	27,9
54	39,5
68	114
54	34,4
68	113
54	38,7
68	57,1
54	56,8
68	113
54	32,2
68	109
54	43,9
68	70,4
54	44,2
68	101
54	50,4
68	97,9
54	51,6
68	65,0
54	32,3
68	101
54	57,3
68	101
54	36,0
68	64,2
54	30,2
68	52,6
54	41,2
68	27,3
54	26,0
68	108
54	27,2
68	30,9
54	48,8
68	82,6
54	57,3
68	51,8
54	14,0
68	49,0
54	55,3
68	74,2
54	28,1
68	16,4
54	45,2
68	114
54	37,8
68	115
54	40,9
68	52,9
54	24,9
68	117
54	37,4
68	117
54	37,4
67	51,2
54	44,3
67	118
54	55,6
67	116
54	48,9
68	48,4
54	45,1
68	113
54	36,4
68	109
54	31,8
68	55,7
54	48,7
68	90,2
54	56,4
68	32,0
54	30,4
68	38,5
54	28,9
68	37,3
54	25,8
68	17,3
54	26,5
68	112
54	26,2
68	19,2
54	39,8
68	93,9
54	39,7
68	79,7
54	45,3
68	31,2
54	43,4
68	39,8
54	8,91
68	108
54	31,4
68	32,1
54	33,8
68	88,9
54	48,0
68	112
54	62,0
68	56,6
54	45,4
68	113
54	51,9
68	56,8
54	37,9
68	114
54	52,6
68	28,8
54	18,5
68	114
54	55,4
68	110
54	39,3
68	40,4
54	55,2
68	52,4
54	36,2
68	115
54	25,7
68	44,2
54	36,0
68	107
54	46,6
68	112
54	24,8
68	51,2
54	26,8
67	53,6
54	33,2
67	106
54	33,2
67	58,8
54	39,1
67	29,1
54	59,4
67	56,1
54	36,6
67	27,7
54	36,1
68	102
54	46,9
68	104
54	45,0
68	63,5
54	44,5
68	105
54	52,5
68	26,7
54	45,2
68	109
54	59,0
68	100
54	48,4
68	58,5
54	47,1
68	105
54	60,6
68	56,7
54	55,0
68	109
54	24,5
68	111
54	37,1
68	57,1
54	54,5
68	42,2
54	35,0
68	116
54	49,0
68	58,1
54	37,7
68	116
54	34,6
68	70,0
54	52,9
68	55,2
54	35,6
68	112
54	37,9
68	32,0
54	38,1
68	29,3
54	35,3
68	26,5
54	54,9
68	115
54	29,6
68	53,3
54	29,9
68	112
54	41,1
68	42,8
54	44,5
68	31,2
54	42,6
68	36,2
54	58,0
68	27,4
54	61,3
68	36,7
54	47,0
68	43,1
54	58,8
68	53,5
54	64,2
68	33,0
54	37,3
68	79,4
54	55,5
68	54,2
54	31,1
68	113
54	49,4
68	45,1
54	50,6
68	115
54	38,2
68	58,9
54	47,4
68	107
54	41,0
68	25,0
54	31,5
68	75,8
54	34,2
68	100
54	41,2
68	97,5
54	37,0
68	50,8
54	39,4
68	106
54	45,7
68	111
54	54,4
68	38,8
54	45,2
68	26,2
54	31,3
68	103
54	56,2
68	58,9
54	63,7
68	111
54	23,9
68	111
54	35,0
68	48,8
54	34,3
68	112
54	46,6
68	112
54	57,1
68	56,0
54	48,3
68	112
54	49,4
68	27,7
54	26,1
68	30,2
54	41,2
68	113
54	37,8
68	57,7
54	61,3
68	112
54	24,6
68	111
54	46,7
68	73,3
54	34,6
68	112
54	38,9
68	112
54	52,8
68	44,7
54	35,8
68	114
54	58,0
68	57,5
54	68,1
68	109
54	34,1
68	110
54	56,4
68	59,6
54	60,5
68	111
54	47,6
68	110
54	55,8
68	35,4
54	48,1
68	112
54	40,1
68	113
54	47,9
68	54,2
54	29,4
68	44,3
54	47,1
68	113
54	35,8
68	56,1
54	73,3
68	115
54	47,3
68	115
54	45,3
68	46,2
54	45,6
68	113
54	58,4
68	73,2
54	46,1
68	110
54	28,6
68	9,58
54	8,80
68	58,5
54	34,0
68	112
54	51,0
68	115
54	39,6
68	55,5
54	55,7
68	107
54	28,3
68	40,1
54	46,3
68	41,1
54	27,7
68	105
54	34,3
68	35,8
54	34,4
68	117
54	28,7
68	116
54	27,4
68	52,8
54	46,3
68	110
54	40,1
68	52,8
54	39,6
68	35,5
54	48,1
68	106
54	26,3
68	37,9
54	41,1
68	107
54	45,0
68	56,0
54	47,9
68	29,0
54	40,0
68	47,5
54	64,4
68	46,5
54	50,3
68	101
54	32,5
68	40,1
54	48,6
68	72,3
54	60,0
68	32,1
54	19,3
68	71,4
54	37,8
68	63,1
54	39,5
68	42,2
54	44,6
68	112
54	49,2
68	115
54	51,4
68	24,2
54	42,9
68	116
54	37,3
68	117
54	51,6
68	50,8
54	58,7
68	116
54	49,1
68	53,9
54	51,1
68	114
54	33,5
68	106
54	55,4
68	49,1
54	51,7
68	109
54	59,1
68	42,3
54	52,0
68	61,2
54	32,6
68	75,7
54	33,7
68	48,6
54	53,9
68	41,2
54	43,3
68	116
54	25,4
68	47,5
54	50,3
68	105
54	41,8
68	80,7
54	24,4
68	72,2
54	56,2
68	63,9
54	47,9
68	73,3
54	37,1
68	104
54	33,2
68	107
54	44,0
68	53,5
54	33,1
68	113
54	30,6
68	104
54	43,5
68	57,3
54	48,5
68	102
54	60,3
68	113
54	29,4
68	57,7
54	48,1
68	109
54	38,4
68	99,6
54	39,3
68	79,3
54	29,6
68	99,2
54	55,9
68	92,9
54	31,3
68	80,3
54	42,2
68	71,2
54	31,2
68	105
54	61,7
68	54,6
54	62,0
68	24,7
54	29,7
68	108
54	35,0
68	53,8
54	41,9
68	35,7
54	39,7
68	62,5
54	47,3
68	104
54	45,3
68	28,1
54	54,2
68	62,1
54	53,0
68	49,5
54	57,9
68	59,2
54	46,4
68	108
54	53,0
68	34,2
54	46,9
68	64,5
54	59,8
68	107
54	53,6
68	110
54	38,5
68	62,7
54	60,9
68	88,6
54	33,5
68	108
54	33,6
68	48,3
54	61,1
68	91,6
54	15,2
68	57,1
54	9,78
68	110
54	59,6
68	52,3
54	25,2
68	36,8
54	52,4
68	109
54	60,9
68	60,7
54	30,8
68	104
54	28,5
68	91,0
54	55,5
68	35,2
54	52,1
68	103
54	49,4
68	98,5
54	39,3
68	65,6
54	56,3
68	29,1
54	51,6
68	42,9
54	51,7
68	108
54	47,8
68	29,2
54	24,7
68	34,0
54	48,0
68	35,5
54	49,1
68	55,7
54	31,0
68	54,1
54	38,3
68	113
54	29,2
68	58,5
54	31,6
68	66,1
54	47,8
68	58,8
54	17,0
68	84,9
54	28,6
68	72,3
54	49,1
68	64,6
54	29,3
68	63,5
54	42,9
68	38,0
54	53,8
68	109
54	28,6
68	30,1
54	32,7
68	12,8
54	32,8
68	23,3
54	44,3
68	93,6
54	50,2
68	18,9
54	43,7
68	109
54	49,0
68	58,4
54	40,3
68	58,0
54	56,6
68	113
54	30,1
68	57,4
54	31,4
68	114
54	45,2
68	113
54	57,5
68	45,7
54	42,1
68	44,6
54	43,8
68	104
54	30,6
68	54,4
54	48,3
68	29,6
54	42,2
68	57,5
54	52,9
68	50,8
54	35,6
68	50,1
54	45,1
68	112
54	39,4
68	52,8
54	57,3
68	109
54	25,2
68	57,4
54	44,7
68	112
54	46,4
68	109
54	48,3
68	53,6
54	51,1
68	31,9
54	47,9
68	107
54	44,7
68	59,6
54	46,0
68	110
54	29,9
68	59,9
54	27,2
68	110
54	60,9
68	112
54	34,8
68	55,3
54	55,7
68	109
54	34,0
68	58,2
54	52,9
68	46,9
54	41,4
68	110
54	53,2
68	101
54	14,0
68	105
54	32,8
68	108
54	29,5
68	63,2
54	43,0
68	56,6
54	53,6
68	50,8
54	41,1
68	110
54	56,7
68	67,3
54	37,1
68	59,1
54	49,9
68	106
54	45,6
68	30,7
54	52,6
68	110
54	47,4
68	97,2
54	49,9
68	30,4
54	41,9
68	110
54	47,5
68	109
54	54,9
68	53,1
54	61,5
68	113
54	43,5
68	57,6
54	51,1
68	111
54	31,7
68	113
54	47,9
68	59,9
54	48,3
68	107
54	31,2
68	107
54	44,7
68	63,0
54	40,5
68	64,6
54	30,8
68	53,9
54	28,5
68	109
54	32,5
68	110
54	36,1
68	46,0
54	48,6
68	108
54	39,4
68	41,2
54	35,7
68	23,3
54	27,6
68	106
54	44,2
68	19,8
54	50,5
68	100
54	40,8
68	98,8
54	43,1
68	63,5
54	48,4
68	98,4
54	25,3
68	60,6
54	31,0
68	71,0
54	37,5
68	100
54	38,1
68	72,7
54	30,2
68	99,6
54	52,5
68	99,8
54	37,3
68	78,3
54	30,9
68	102
54	31,6
68	103
54	56,7
68	74,1
54	38,6
68	18,0
54	50,8
68	79,9
54	42,3
68	65,1
54	22,4
68	62,1
54	33,6
68	39,1
54	39,4
68	106
54	26,3
68	25,5
54	48,9
68	24,3
54	37,0
68	100
54	65,2
68	68,6
54	38,0
68	60,2
54	50,1
68	86,3
54	65,3
68	37,4
54	28,1
68	104
54	40,9
68	34,5
54	34,2
68	106
54	35,6
68	60,6
54	50,6
68	107
54	25,5
68	105
54	40,6
68	36,6
54	40,4
