
	adafruit	2017-03-06 23:30:20		 19	68	4.5	M		1.4	26.9	M	iar	2017-03-06 23:30:21		 1.3	53	3.7	M		0.6	53.6	M
	adafruit	2017-03-07 00:30:19		 18	68	4.3	M		0.3	104	M	iar	2017-03-07 00:30:20		 1.2	53	3.7	M		0.6	53.6	M
	adafruit	2017-03-07 01:30:24		 22	68	4.3	M		0.7	55.1	M	iar	2017-03-07 01:30:25		 1.2	53	3.7	M		0.6	55.4	M
	adafruit	2017-03-07 02:30:23		 23	68	4.3	M		0.3	104	M	iar	2017-03-07 02:30:25		 1.6	53	3.7	M		1.0	31.5	M
	adafruit	2017-03-07 03:30:10		 9.6	68	4.3	M		0.3	104	M	iar	2017-03-07 03:30:12		 1.5	53	3.7	M		0.9	35.6	M
	adafruit	2017-03-07 04:30:17		 16	68	4.3	M		0.6	56.6	M	iar	2017-03-07 04:30:18		 1.3	53	3.7	M		0.6	48.7	M
	adafruit	2017-03-07 05:30:17		 16	68	4.3	M		0.3	105	M	iar	2017-03-07 05:30:18		 1.2	53	3.7	M		0.5	60.5	M
	adafruit	2017-03-07 06:30:25		 25	68	4.2	M		0.6	61.1	M	iar	2017-03-07 06:30:27		 1.3	53	3.7	M		0.7	47.4	M
	adafruit	2017-03-07 07:30:19		 17	68	3.7	M		0.3	106	M	iar	2017-03-07 07:30:20		 1.3	53	3.7	M		0.6	51.1	M
	adafruit	2017-03-07 08:30:11		 9.6	68	3.8	M		0.3	104	M	iar	2017-03-07 08:30:13		 2.3	53	3.7	M		0.6	47.5	M
	adafruit	2017-03-07 09:30:19		 18	68	3.8	M		0.5	62.8	M	iar	2017-03-07 09:30:20		 1.4	53	3.7	M		0.8	38.7	M
	adafruit	2017-03-07 10:30:20		 19	68	3.4	M		0.9	31.3	M	iar	2017-03-07 10:30:21		 1.3	53	3.7	M		0.6	47.9	M
	adafruit	2017-03-07 11:30:10		 8.4	68	3.3	M		0.3	106	M	iar	2017-03-07 11:30:11		 1.5	53	3.7	M		0.9	35.6	M
	adafruit	2017-03-07 12:30:15		 14	68	3.1	M		0.4	58.4	M	iar	2017-03-07 12:30:16		 1.2	53	3.7	M		0.5	60.0	M
	adafruit	2017-03-07 13:30:20		 18	68	4.1	M		0.3	106	M	iar	2017-03-07 13:30:21		 1.3	53	3.7	M		0.5	57.3	M
	adafruit	2017-03-07 14:30:19		 18	68	4.1	M		0.5	65.4	M	iar	2017-03-07 14:30:21		 1.6	53	3.7	M		0.9	33.3	M
	adafruit	2017-03-07 15:30:24		 23	68	4.0	M		0.8	43.6	M	iar	2017-03-07 15:30:26		 1.7	53	3.7	M		1.1	29.2	M
	adafruit	2017-03-07 16:30:10		 9.9	68	4.7	M		0.4	103	M	iar	2017-03-07 16:30:13		 2.1	53	3.7	M		1.5	20.2	M
	adafruit	2017-03-07 17:30:16		 16	68	5.1	M		0.6	68.3	M	iar	2017-03-07 17:30:19		 2.8	54	3.2	M		0.5	50.0	M
	adafruit	2017-03-07 18:30:21		 20	68	6.2	M		1.0	49.7	M	iar	2017-03-07 18:30:22		 1.2	54	3.2	M		0.5	51.8	M
	adafruit	2017-03-07 19:30:19		 17	68	5.6	M		0.7	69.5	M	iar	2017-03-07 19:30:20		 1.5	53	3.7	M		0.8	36.9	M
	adafruit	2017-03-07 20:30:14		 13	68	5.6	M		0.5	101	M	iar	2017-03-07 20:30:16		 1.5	53	3.7	M		0.8	36.7	M
	adafruit	2017-03-07 21:30:21		 20	68	6.1	M		0.7	69.7	M	iar	2017-03-07 21:30:22		 1.4	53	3.7	M		0.7	42.0	M
	adafruit	2017-03-07 22:30:13		 12	68	4.4	M		0.4	104	M	iar	2017-03-07 22:30:15		 1.4	53	3.7	M		0.8	39.1	M
	adafruit	2017-03-07 23:30:30		 28	68	3.5	M		0.8	35.5	M	iar	2017-03-07 23:30:31		 1.4	53	3.7	M		0.7	41.8	M
	adafruit	2017-03-08 00:30:09		 7.7	68	3.5	M		0.3	106	M	iar	2017-03-08 00:30:10		 1.3	53	3.7	M		0.7	43.4	M
	adafruit	2017-03-08 01:30:16		 15	68	3.4	M		0.3	106	M	iar	2017-03-08 01:30:17		 1.3	53	3.7	M		0.7	47.4	M
	adafruit	2017-03-08 02:30:20		 19	68	3.4	M		0.5	59.2	M	iar	2017-03-08 02:30:21		 1.2	53	3.7	M		0.5	56.6	M
	adafruit	2017-03-08 03:30:09		 8.5	68	3.4	M		0.3	105	M	iar	2017-03-08 03:30:11		 1.2	53	3.7	M		0.6	52.8	M
	adafruit	2017-03-08 04:30:26		 25	68	3.4	M		0.5	61.6	M	iar	2017-03-08 04:30:28		 1.6	53	3.7	M		0.9	34.1	M
	adafruit	2017-03-08 05:30:09		 8.5	68	3.4	M		0.3	107	M	iar	2017-03-08 05:30:11		 1.4	53	3.7	M		0.8	39.2	M
	adafruit	2017-03-08 06:30:39		 38	68	3.6	M		0.6	48.9	M	iar	2017-03-08 06:30:42		 2.5	53	3.7	M		1.8	16.7	M
	adafruit	2017-03-08 07:30:09		 8.2	68	3.2	M		0.2	108	M	iar	2017-03-08 07:30:11		 1.2	53	3.7	M		0.6	52.0	M
